txn_id,customer_id,txn_date,amount,category
818,446,2024-02-08,14542,ATM
819,221,2024-02-09,5213,ATM
820,555,2024-02-23,284,POS
821,378,2024-01-03,2135,ATM
822,620,2024-02-24,9808,POS
823,266,2024-02-02,9462,Online
824,95,2024-03-11,11804,POS
825,262,2024-01-19,9913,POS
826,71,2024-02-03,23333,ATM
827,219,2024-03-18,18085,POS
828,533,2024-02-19,23153,Online
829,92,2024-02-16,2673,POS
830,127,2024-02-15,935,POS
831,80,2024-02-25,3038,POS
832,238,2024-02-26,2762,Online
833,372,2024-03-23,13640,POS
834,486,2024-02-20,4106,POS
835,694,2024-02-23,1472,Online
836,25,2024-03-30,5036,POS
837,156,2024-03-21,2062,POS
838,517,2024-01-28,4426,ATM
839,632,2024-01-19,12810,POS
840,789,2024-01-27,9214,POS
841,530,2024-02-17,17126,Online
842,710,2024-01-19,6409,Online
843,57,2024-02-20,19349,Online
844,605,2024-01-07,23852,ATM
845,19,2024-01-29,10470,POS
846,384,2024-02-12,17468,ATM
847,193,2024-03-09,3849,ATM
848,237,2024-02-27,14326,Online
849,387,2024-01-08,23474,POS
850,426,2024-02-11,16273,Online
851,277,2024-03-16,20155,POS
852,227,2024-02-11,20517,Online
853,745,2024-01-13,22440,POS
854,552,2024-01-26,3866,Online
855,323,2024-01-18,13557,Online
856,153,2024-02-11,15648,POS
857,639,2024-02-20,10113,Online
858,237,2024-03-24,8766,Online
859,55,2024-01-16,15805,Online
860,436,2024-01-03,757,POS
861,684,2024-03-31,9672,Online
862,109,2024-03-19,11815,Online
863,184,2024-02-14,6240,POS
864,368,2024-01-22,14084,Online
865,198,2024-01-23,1328,Online
866,371,2024-02-28,17944,Online
867,373,2024-03-02,22004,POS
868,497,2024-03-08,9492,POS
869,599,2024-02-23,5549,Online
870,201,2024-02-26,19209,ATM
871,509,2024-01-23,12519,Online
872,322,2024-02-29,10023,POS
873,275,2024-03-13,257,POS
874,211,2024-03-28,8703,Online
875,504,2024-03-25,22432,Online
876,118,2024-02-24,10393,POS
877,703,2024-03-20,19321,Online
878,554,2024-03-03,5693,POS
879,42,2024-02-25,4077,POS
880,315,2024-02-24,2482,POS
881,788,2024-01-25,23370,Online
882,329,2024-01-26,11575,ATM
883,17,2024-02-18,22092,POS
884,283,2024-03-03,1631,Online
885,258,2024-02-14,12726,POS
886,575,2024-03-13,1975,Online
887,574,2024-03-19,20791,Online
888,612,2024-02-08,11551,POS
889,19,2024-03-05,14839,POS
890,529,2024-03-09,4585,Online
891,423,2024-02-25,22935,Online
892,466,2024-01-09,15403,POS
893,373,2024-03-10,4174,Online
894,758,2024-01-28,6105,Online
895,763,2024-02-14,21261,Online
896,81,2024-01-26,4665,POS
897,551,2024-01-28,24995,Online
898,548,2024-02-09,19886,Online
899,424,2024-01-15,7145,Online
900,429,2024-01-06,11258,ATM
901,388,2024-01-27,12836,POS
902,709,2024-02-07,2502,Online
903,670,2024-03-08,22869,POS
904,204,2024-03-15,5166,POS
905,196,2024-03-25,13647,Online
906,728,2024-03-04,20310,ATM
907,285,2024-01-30,18626,POS
908,196,2024-03-22,14362,ATM
909,307,2024-01-03,16258,POS
910,664,2024-03-02,8914,POS
911,14,2024-01-12,11099,POS
912,146,2024-03-31,3198,Online
913,57,2024-01-30,24555,Online
914,723,2024-03-25,1109,POS
915,780,2024-02-07,12929,POS
916,210,2024-03-25,20717,Online
917,529,2024-02-29,2080,Online
918,798,2024-02-07,12697,POS
919,344,2024-01-15,19144,Online
920,715,2024-01-18,7727,Online
921,611,2024-02-21,5896,POS
922,279,2024-01-29,3272,POS
923,209,2024-02-29,12218,Online
924,641,2024-01-21,4676,POS
925,335,2024-01-17,11267,Online
926,288,2024-01-18,4689,POS
927,252,2024-02-26,21075,Online
928,265,2024-02-06,16419,POS
929,271,2024-02-29,14567,ATM
930,700,2024-02-07,7055,ATM
931,419,2024-01-12,23985,ATM
932,726,2024-03-15,3297,POS
933,795,2024-03-24,12017,Online
934,211,2024-03-13,20089,Online
935,365,2024-01-01,1284,Online
936,76,2024-02-27,752,POS
937,660,2024-01-03,22144,Online
938,321,2024-03-03,1353,ATM
939,725,2024-01-21,22057,POS
940,433,2024-01-23,18829,POS
941,109,2024-01-09,18270,POS
942,641,2024-03-23,22419,POS
943,522,2024-02-24,17277,Online
944,47,2024-01-19,24122,Online
945,379,2024-03-02,24675,POS
946,96,2024-03-27,22419,Online
947,103,2024-03-31,8889,POS
948,146,2024-03-31,23378,POS
949,27,2024-02-08,13683,Online
950,732,2024-03-16,15234,POS
951,530,2024-01-27,12359,Online
952,679,2024-02-15,1005,POS
953,82,2024-02-03,1120,Online
954,428,2024-02-02,13362,POS
955,584,2024-02-19,20188,ATM
956,479,2024-01-20,1643,Online
957,766,2024-02-09,7248,POS
958,162,2024-02-27,13907,POS
959,402,2024-01-31,18129,POS
960,508,2024-02-07,1410,Online
961,38,2024-03-26,16204,POS
962,511,2024-02-14,10472,Online
963,393,2024-02-10,6412,POS
964,713,2024-01-09,21271,POS
965,494,2024-01-09,21894,POS
966,200,2024-03-03,10540,POS
967,255,2024-03-19,9900,Online
968,179,2024-03-17,17497,POS
969,547,2024-01-22,19364,Online
970,594,2024-01-16,8781,Online
971,389,2024-02-01,24316,POS
972,398,2024-03-06,21571,POS
973,732,2024-03-30,20209,POS
974,158,2024-01-14,23910,Online
975,4,2024-02-07,13245,POS
976,167,2024-01-08,2770,POS
977,468,2024-01-21,20321,POS
978,409,2024-02-25,2979,POS
979,412,2024-02-15,18560,ATM
980,204,2024-02-12,11828,Online
981,194,2024-02-15,17378,POS
982,235,2024-02-17,1922,Online
983,718,2024-03-10,14085,ATM
984,150,2024-03-24,17482,POS
985,159,2024-01-31,302,Online
986,279,2024-02-02,13462,POS
987,404,2024-02-13,7653,Online
988,678,2024-03-11,9839,Online
989,311,2024-01-08,12606,ATM
990,68,2024-03-13,18616,POS
991,463,2024-01-02,12424,Online
992,88,2024-01-17,6372,POS
993,217,2024-02-21,11452,POS
994,1,2024-02-14,18118,ATM
995,135,2024-02-06,7397,Online
996,697,2024-02-11,13877,POS
997,351,2024-02-13,11239,Online
998,140,2024-03-21,4770,POS
999,618,2024-02-07,6906,POS
1000,133,2024-01-06,11855,Online
1001,620,2024-03-08,634,Online
1002,178,2024-02-20,15339,POS
1003,358,2024-02-04,9649,Online
1004,380,2024-02-27,24830,POS
1005,658,2024-02-26,9322,POS
1006,450,2024-03-13,13803,POS
1007,586,2024-01-06,11191,ATM
1008,463,2024-01-13,14059,Online
1009,108,2024-02-28,23840,POS
1010,122,2024-03-26,15771,POS
1011,17,2024-01-30,6661,Online
1012,196,2024-01-02,20667,Online
1013,327,2024-02-27,6196,POS
1014,318,2024-02-05,5052,POS
1015,479,2024-03-12,2712,ATM
1016,252,2024-02-14,15646,Online
1017,503,2024-01-09,22112,POS
1018,119,2024-03-05,1463,Online
1019,674,2024-03-17,22535,POS
1020,710,2024-02-19,2947,POS
1021,498,2024-03-19,15616,ATM
1022,486,2024-02-01,7480,POS
1023,45,2024-02-12,11174,POS
1024,314,2024-03-18,17677,Online
1025,179,2024-02-23,11178,Online
1026,418,2024-02-16,11207,Online
1027,556,2024-01-14,3963,POS
1028,783,2024-02-17,23935,Online
1029,78,2024-02-24,12427,Online
1030,326,2024-01-29,13231,POS
1031,690,2024-02-16,10715,Online
1032,357,2024-03-03,432,POS
1033,416,2024-01-19,18685,ATM
1034,515,2024-03-31,12744,Online
1035,214,2024-01-09,2228,POS
1036,74,2024-02-06,22817,Online
1037,563,2024-02-21,24510,POS
1038,579,2024-02-26,18513,Online
1039,509,2024-03-28,16222,POS
1040,332,2024-01-28,9850,POS
1041,93,2024-02-05,19924,Online
1042,688,2024-03-04,18561,Online
1043,657,2024-01-18,2613,POS
1044,519,2024-03-29,8226,Online
1045,269,2024-02-04,5618,Online
1046,376,2024-03-08,22609,POS
1047,4,2024-03-18,21521,POS
1048,138,2024-02-08,10152,Online
1049,231,2024-03-30,3797,POS
1050,600,2024-01-08,17962,ATM
1051,529,2024-03-28,820,Online
1052,52,2024-03-20,1129,Online
1053,646,2024-03-24,23128,POS
1054,723,2024-01-15,24156,Online
1055,325,2024-01-07,15655,POS
1056,731,2024-01-17,22410,Online
1057,717,2024-03-26,15105,POS
1058,723,2024-03-26,1174,POS
1059,277,2024-03-04,12879,POS
1060,536,2024-01-12,18273,POS
1061,486,2024-03-22,4871,Online
1062,516,2024-02-25,23504,Online
1063,152,2024-02-15,23360,Online
1064,483,2024-02-16,13799,POS
1065,259,2024-03-19,13010,POS
1066,324,2024-01-16,9117,Online
1067,168,2024-03-09,8553,Online
1068,688,2024-01-02,7984,POS
1069,310,2024-02-23,14425,Online
1070,479,2024-01-27,858,Online
1071,56,2024-01-31,3097,Online
1072,620,2024-02-10,22252,POS
1073,473,2024-02-05,22809,Online
1074,296,2024-02-16,12491,POS
1075,461,2024-02-12,19126,Online
1076,324,2024-03-05,13772,POS
1077,141,2024-02-19,3405,Online
1078,667,2024-01-01,4244,Online
1079,262,2024-03-12,3633,POS
1080,785,2024-02-26,6911,Online
1081,420,2024-01-16,7584,Online
1082,744,2024-01-28,17461,POS
1083,241,2024-03-26,17675,POS
1084,355,2024-03-22,3259,POS
1085,770,2024-01-22,23591,Online
1086,761,2024-02-10,16115,Online
1087,589,2024-03-16,21846,Online
1088,180,2024-01-19,7713,POS
1089,66,2024-03-29,14065,POS
1090,348,2024-02-19,1874,POS
1091,171,2024-02-28,10000,ATM
1092,474,2024-03-09,19410,POS
1093,534,2024-02-03,19636,POS
1094,367,2024-02-08,14178,Online
1095,107,2024-03-14,16897,Online
1096,439,2024-01-07,16967,POS
1097,227,2024-02-21,6084,POS
1098,444,2024-02-29,18396,Online
1099,442,2024-02-21,18908,Online
1100,396,2024-03-19,13583,POS
1101,728,2024-01-24,5448,Online
1102,581,2024-01-26,3629,Online
1103,84,2024-03-30,19875,Online
1104,615,2024-03-30,23757,POS
1105,551,2024-01-10,21430,POS
1106,13,2024-01-17,23351,Online
1107,693,2024-03-18,16811,Online
1108,493,2024-01-02,22657,Online
1109,268,2024-03-17,10456,Online
1110,525,2024-01-27,22288,POS
1111,120,2024-03-13,8403,POS
1112,353,2024-03-11,7965,POS
1113,57,2024-02-17,1722,ATM
1114,40,2024-03-14,891,POS
1115,336,2024-01-09,1939,POS
1116,640,2024-03-26,1725,POS
1117,173,2024-01-23,16653,Online
1118,547,2024-03-11,6451,Online
1119,259,2024-03-13,10640,ATM
1120,517,2024-01-27,19707,POS
1121,730,2024-03-28,14060,Online
1122,523,2024-03-21,21308,POS
1123,117,2024-03-24,7849,POS
1124,184,2024-03-11,1487,POS
1125,116,2024-02-12,13393,POS
1126,162,2024-01-07,8967,Online
1127,579,2024-03-23,16113,ATM
1128,712,2024-03-03,15829,POS
1129,543,2024-03-24,5154,ATM
1130,587,2024-02-13,944,POS
1131,237,2024-02-08,10919,POS
1132,66,2024-02-09,22859,POS
1133,70,2024-01-07,12602,POS
1134,447,2024-03-10,4776,POS
1135,416,2024-01-25,21660,Online
1136,532,2024-02-28,9416,Online
1137,441,2024-01-13,16563,Online
1138,738,2024-03-26,17525,POS
1139,464,2024-03-21,5250,Online
1140,396,2024-03-26,14148,Online
1141,711,2024-03-02,17351,ATM
1142,551,2024-01-08,2638,POS
1143,657,2024-02-14,10582,ATM
1144,557,2024-01-18,14863,Online
1145,395,2024-03-28,14269,Online
1146,326,2024-02-29,9019,POS
1147,91,2024-02-29,16960,POS
1148,750,2024-01-02,12278,Online
1149,70,2024-03-06,16673,POS
1150,166,2024-03-31,11247,POS
1151,642,2024-01-14,9457,ATM
1152,214,2024-02-17,22650,POS
1153,601,2024-02-25,14005,POS
1154,335,2024-01-12,16412,Online
1155,764,2024-02-24,10496,POS
1156,369,2024-01-28,22159,Online
1157,584,2024-03-29,14770,Online
1158,677,2024-01-04,2855,POS
1159,49,2024-03-30,14927,Online
1160,52,2024-02-05,18099,POS
1161,289,2024-02-19,3217,Online
1162,790,2024-01-03,14342,ATM
1163,626,2024-01-01,24395,POS
1164,239,2024-01-17,7543,Online
1165,133,2024-03-11,12539,Online
1166,786,2024-03-02,1773,POS
1167,166,2024-02-17,5797,POS
1168,374,2024-03-02,4126,POS
1169,373,2024-03-09,10444,ATM
1170,478,2024-01-19,3996,POS
1171,755,2024-02-03,9023,POS
1172,479,2024-02-18,10253,POS
1173,650,2024-03-20,17816,Online
1174,591,2024-02-16,18848,ATM
1175,682,2024-03-31,18631,Online
1176,635,2024-02-19,735,POS
1177,688,2024-03-29,15901,POS
1178,300,2024-01-26,8084,POS
1179,82,2024-02-25,11925,POS
1180,87,2024-03-18,7081,Online
1181,225,2024-01-14,13217,POS
1182,16,2024-03-18,23962,Online
1183,358,2024-01-25,19681,Online
1184,163,2024-01-04,9667,Online
1185,610,2024-03-19,3273,ATM
1186,668,2024-02-01,16163,ATM
1187,514,2024-03-22,1225,POS
1188,350,2024-03-18,2251,ATM
1189,681,2024-03-05,3821,Online
1190,464,2024-03-01,21147,Online
1191,375,2024-01-20,14605,POS
1192,92,2024-03-14,24976,POS
1193,181,2024-01-10,4603,ATM
1194,743,2024-03-28,3523,POS
1195,301,2024-02-03,19942,POS
1196,660,2024-03-01,22725,POS
1197,792,2024-01-27,5217,ATM
1198,189,2024-02-09,6635,POS
1199,314,2024-03-05,23905,ATM
1200,493,2024-02-02,19555,POS
1201,128,2024-03-08,15692,POS
1202,519,2024-03-11,13370,POS
1203,426,2024-01-09,19929,Online
1204,559,2024-01-16,6016,POS
1205,565,2024-01-05,4804,POS
1206,187,2024-01-23,3624,POS
1207,550,2024-02-12,20684,POS
1208,453,2024-03-29,14828,Online
1209,471,2024-02-26,12061,POS
1210,738,2024-02-20,12701,POS
1211,565,2024-01-13,20061,POS
1212,224,2024-01-24,23766,POS
1213,154,2024-01-11,24024,ATM
1214,560,2024-02-21,21242,POS
1215,351,2024-01-17,3012,POS
1216,147,2024-02-06,244,POS
1217,576,2024-01-13,17217,Online
1218,349,2024-03-02,9602,Online
1219,182,2024-03-31,23388,POS
1220,637,2024-03-24,19352,Online
1221,179,2024-01-08,8985,Online
1222,39,2024-02-25,24459,POS
1223,772,2024-03-23,14781,POS
1224,3,2024-03-10,2126,Online
1225,64,2024-02-13,1056,Online
1226,29,2024-02-29,6188,ATM
1227,372,2024-02-10,8943,POS
1228,523,2024-01-21,24431,Online
1229,97,2024-03-26,4338,POS
1230,442,2024-02-11,11280,Online
1231,203,2024-03-14,16282,Online
1232,411,2024-03-14,20858,Online
1233,21,2024-01-29,15070,POS
1234,551,2024-03-20,806,POS
1235,735,2024-03-05,9063,Online
1236,102,2024-01-17,5222,POS
1237,46,2024-01-30,16600,POS
1238,66,2024-01-26,22318,POS
1239,603,2024-02-22,19457,POS
1240,164,2024-01-19,24349,Online
1241,111,2024-02-22,5349,POS
1242,338,2024-03-25,5511,POS
1243,123,2024-01-17,2684,POS
1244,705,2024-02-15,22906,Online
1245,447,2024-03-25,15212,ATM
1246,611,2024-02-22,16033,POS
1247,291,2024-03-04,23361,Online
1248,671,2024-02-14,19789,POS
1249,412,2024-02-18,11241,Online
1250,615,2024-01-19,20991,Online
1251,281,2024-03-11,4007,POS
1252,43,2024-03-21,3373,POS
1253,486,2024-03-05,18057,Online
1254,596,2024-02-06,14412,ATM
1255,703,2024-03-10,19922,Online
1256,51,2024-01-26,10399,Online
1257,210,2024-01-02,21141,POS
1258,126,2024-02-28,2612,POS
1259,492,2024-01-05,16293,Online
1260,509,2024-02-06,18735,POS
1261,581,2024-01-31,3382,Online
1262,777,2024-03-16,24746,POS
1263,258,2024-02-17,21148,POS
1264,188,2024-01-06,1214,POS
1265,230,2024-01-15,18188,Online
1266,189,2024-01-15,17453,POS
1267,415,2024-03-01,7113,Online
1268,10,2024-01-16,2927,Online
1269,114,2024-01-20,3052,ATM
1270,76,2024-03-17,9277,POS
1271,676,2024-02-13,19192,Online
1272,502,2024-02-11,1473,ATM
1273,85,2024-02-15,7849,POS
1274,49,2024-02-03,2155,Online
1275,495,2024-03-04,8978,POS
1276,689,2024-01-29,24976,POS
1277,387,2024-01-03,4749,POS
1278,389,2024-01-09,16063,Online
1279,218,2024-03-15,12009,Online
1280,701,2024-03-15,8502,POS
1281,346,2024-01-25,8300,Online
1282,230,2024-03-26,3111,POS
1283,255,2024-02-11,12291,Online
1284,236,2024-02-15,9299,ATM
1285,26,2024-03-13,22452,POS
1286,584,2024-03-24,5863,Online
1287,261,2024-02-28,12081,Online
1288,766,2024-01-21,14568,Online
1289,271,2024-03-14,17138,POS
1290,123,2024-01-22,8498,POS
1291,656,2024-01-29,3536,Online
1292,257,2024-03-03,6569,POS
1293,656,2024-03-13,2734,POS
1294,421,2024-03-01,2426,Online
1295,259,2024-03-04,19877,POS
1296,47,2024-03-09,9785,Online
1297,525,2024-02-09,366,POS
1298,208,2024-03-15,11102,Online
1299,311,2024-01-01,3824,ATM
1300,747,2024-03-05,18931,ATM
1301,149,2024-03-02,17988,POS
1302,438,2024-02-23,22762,Online
1303,155,2024-02-29,9917,POS
1304,678,2024-02-15,12801,POS
1305,90,2024-01-05,13303,Online
1306,698,2024-01-22,13230,ATM
1307,358,2024-03-30,2974,ATM
1308,174,2024-02-22,9217,POS
1309,217,2024-03-10,10350,Online
1310,456,2024-02-01,3939,Online
1311,776,2024-01-11,15111,POS
1312,609,2024-01-10,24602,Online
1313,629,2024-02-08,4664,POS
1314,199,2024-01-31,24325,POS
1315,486,2024-01-12,12581,Online
1316,533,2024-03-20,24220,POS
1317,200,2024-02-07,24604,POS
1318,371,2024-03-07,13946,POS
1319,448,2024-03-06,23872,Online
1320,248,2024-02-21,4294,POS
1321,788,2024-01-05,3130,POS
1322,264,2024-01-11,963,Online
1323,58,2024-01-25,11752,POS
1324,302,2024-02-04,3650,Online
1325,31,2024-02-04,19979,POS
1326,498,2024-01-22,20303,POS
1327,249,2024-02-06,21385,POS
1328,605,2024-03-26,24996,POS
1329,777,2024-02-24,14302,ATM
1330,271,2024-03-15,2061,POS
1331,606,2024-03-12,11006,Online
1332,666,2024-03-04,13483,POS
1333,394,2024-01-20,16693,Online
1334,797,2024-01-04,12636,ATM
1335,502,2024-01-18,23133,POS
1336,592,2024-02-20,9090,Online
1337,84,2024-03-08,15552,ATM
1338,365,2024-01-20,5729,Online
1339,549,2024-01-09,16043,POS
1340,342,2024-03-20,8499,POS
1341,407,2024-01-26,8780,POS
1342,425,2024-01-25,8816,Online
1343,744,2024-03-08,19078,Online
1344,93,2024-02-10,11357,ATM
1345,614,2024-02-28,10391,POS
1346,412,2024-02-14,24316,POS
1347,432,2024-02-10,22343,POS
1348,678,2024-02-07,11967,POS
1349,159,2024-01-19,18111,POS
1350,14,2024-01-14,2226,POS
1351,373,2024-01-21,11158,Online
1352,225,2024-01-15,2055,POS
1353,505,2024-01-03,15263,POS
1354,73,2024-02-06,15115,ATM
1355,249,2024-02-15,18181,ATM
1356,511,2024-01-16,24985,POS
1357,603,2024-01-14,17432,ATM
1358,216,2024-01-09,6158,POS
1359,602,2024-01-07,14905,POS
1360,541,2024-01-14,10308,Online
1361,220,2024-01-06,20113,Online
1362,727,2024-03-25,18502,Online
1363,221,2024-01-15,5961,Online
1364,389,2024-02-21,888,POS
1365,554,2024-03-12,6506,Online
1366,647,2024-02-03,5272,POS
1367,42,2024-01-01,17939,POS
1368,676,2024-03-09,18271,POS
1369,283,2024-03-26,11109,POS
1370,58,2024-01-20,12913,Online
1371,537,2024-03-20,12814,Online
1372,73,2024-01-07,9521,Online
1373,129,2024-01-07,20934,POS
1374,599,2024-02-19,23085,Online
1375,426,2024-01-02,6286,Online
1376,665,2024-02-16,12931,ATM
1377,694,2024-01-14,20792,POS
1378,125,2024-01-31,13541,POS
1379,67,2024-02-19,6867,ATM
1380,6,2024-03-01,13176,ATM
1381,637,2024-02-10,17574,POS
1382,314,2024-01-14,12533,POS
1383,326,2024-01-05,5490,Online
1384,565,2024-03-15,13244,Online
1385,578,2024-01-05,17960,Online
1386,506,2024-03-04,13737,POS
1387,82,2024-01-29,23831,POS
1388,599,2024-03-15,15869,POS
1389,2,2024-01-05,23786,Online
1390,204,2024-02-05,22888,POS
1391,662,2024-03-19,16540,POS
1392,404,2024-01-19,16155,POS
1393,103,2024-03-04,3087,POS
1394,536,2024-01-22,15994,POS
1395,368,2024-02-03,23265,POS
1396,212,2024-02-25,14760,ATM
1397,577,2024-01-17,24197,POS
1398,209,2024-03-16,1540,POS
1399,763,2024-03-29,12129,POS
1400,117,2024-02-25,24556,Online
1401,628,2024-01-17,294,POS
1402,749,2024-03-14,19880,POS
1403,478,2024-03-22,22482,POS
1404,105,2024-01-18,13040,Online
1405,495,2024-02-14,19276,Online
1406,771,2024-03-18,20745,POS
1407,46,2024-02-25,15956,POS
1408,331,2024-03-20,8326,POS
1409,216,2024-02-19,19865,Online
1410,492,2024-02-27,18081,Online
1411,449,2024-01-18,11123,POS
1412,536,2024-03-20,7253,Online
1413,511,2024-03-21,15372,POS
1414,458,2024-01-07,23298,Online
1415,547,2024-03-16,11135,Online
1416,536,2024-01-10,24241,ATM
1417,540,2024-03-09,12667,POS
1418,484,2024-03-25,11273,Online
1419,16,2024-01-03,24587,POS
1420,571,2024-03-23,7891,POS
1421,243,2024-02-13,13970,POS
1422,207,2024-03-10,24690,POS
1423,271,2024-01-14,15888,POS
1424,761,2024-01-04,401,ATM
1425,779,2024-01-18,18082,Online
1426,705,2024-02-21,14029,POS
1427,730,2024-02-07,3286,POS
1428,115,2024-03-20,11505,POS
1429,580,2024-01-20,2790,POS
1430,299,2024-03-28,7325,POS
1431,483,2024-02-13,8060,POS
1432,397,2024-02-20,5608,ATM
1433,394,2024-01-19,2148,Online
1434,75,2024-03-08,4163,Online
1435,482,2024-03-06,893,Online
1436,103,2024-01-13,5563,POS
1437,297,2024-03-02,12325,POS
1438,178,2024-03-01,12124,POS
1439,215,2024-01-30,6087,Online
1440,315,2024-01-30,11051,POS
1441,39,2024-02-20,7934,POS
1442,259,2024-03-28,10113,ATM
1443,716,2024-02-17,16391,POS
1444,7,2024-02-02,22301,Online
1445,49,2024-03-14,5493,Online
1446,538,2024-03-22,20635,POS
1447,161,2024-01-19,14045,Online
1448,176,2024-03-11,14020,Online
1449,591,2024-02-26,2491,ATM
1450,2,2024-01-19,14595,POS
1451,455,2024-03-28,12591,ATM
1452,644,2024-03-19,2898,POS
1453,276,2024-02-10,11766,Online
1454,498,2024-02-11,9402,POS
1455,629,2024-03-27,14255,POS
1456,676,2024-02-21,1241,POS
1457,800,2024-01-04,18141,POS
1458,28,2024-01-04,17791,POS
1459,333,2024-01-05,10072,POS
1460,1,2024-02-10,3821,POS
1461,188,2024-03-27,3552,POS
1462,56,2024-03-01,24039,POS
1463,547,2024-03-15,18262,POS
1464,112,2024-02-24,11137,Online
1465,798,2024-03-15,14802,Online
1466,310,2024-01-13,9172,POS
1467,36,2024-01-14,23336,Online
1468,439,2024-02-29,1145,Online
1469,729,2024-03-12,20012,POS
1470,592,2024-01-25,8173,POS
1471,595,2024-03-22,23752,POS
1472,577,2024-02-13,14318,ATM
1473,325,2024-03-22,11490,POS
1474,640,2024-01-10,16583,Online
1475,307,2024-03-11,19568,POS
1476,534,2024-02-19,19174,Online
1477,728,2024-02-13,10566,POS
1478,619,2024-01-14,1997,POS
1479,109,2024-01-15,11448,POS
1480,372,2024-01-16,21627,ATM
1481,357,2024-01-02,2457,POS
1482,181,2024-01-30,2397,POS
1483,356,2024-01-30,8422,Online
1484,676,2024-03-22,14352,Online
1485,68,2024-01-31,20981,POS
1486,292,2024-03-17,3112,POS
1487,692,2024-01-20,11204,POS
1488,181,2024-02-18,9074,POS
1489,466,2024-02-04,15616,Online
1490,434,2024-01-23,6352,POS
1491,464,2024-03-01,7372,Online
1492,681,2024-03-24,19478,POS
1493,534,2024-02-24,3385,POS
1494,66,2024-03-07,19316,Online
1495,21,2024-01-08,21908,Online
1496,612,2024-02-09,9361,POS
1497,384,2024-02-28,24433,Online
1498,615,2024-02-01,15965,Online
1499,559,2024-01-07,24878,POS
1500,39,2024-01-02,17667,POS
1501,285,2024-03-25,21789,POS
1502,602,2024-01-06,5062,Online
1503,597,2024-02-05,3270,POS
1504,785,2024-02-01,12140,Online
1505,336,2024-02-14,8763,Online
1506,188,2024-02-11,15131,Online
